Area,Perimeter,Aspect_Ratio,Circularity,Compactness,Density,Mean_Spacing,Uniformity,Image_Name
44346.392857142855,15072.828571002747,1.083116844380151,0.012845013755561513,414.1885365755912,0.7114785330636161,137.84392705653622,0.4861852099905643,041.png
51061.81428571429,12153.051178021622,1.0656143058240957,0.0066514763484297025,233.4753530444169,0.7916091918945313,136.22853360579256,0.4868287020158002,110.png
57460.65714285714,8538.847258950778,1.0292646138875305,0.012520333428033867,104.70801182386568,0.8835135323660714,137.89132178721985,0.4887151248405933,096.png
59621.142857142855,7486.303282278094,1.021717845123271,0.018809868557241944,80.3266270101372,0.9164073399135044,131.95939504319554,0.5137073088339936,149.png
58343.84285714286,9418.111341801561,1.0145041310890122,0.009380541905304634,126.92299353647992,0.8905960083007812,127.93642780068458,0.5041574330774025,131.png
59679.364285714284,7382.21993875014,1.0153236404718948,0.01601300329344885,73.41682293448174,0.9172267368861607,129.85488005710144,0.4731491312781276,145.png
46022.892857142855,14251.03411508727,1.0636036621989762,0.013925810009392683,353.05527809408403,0.7350189208984375,139.3472538879187,0.48662305022435337,069.png
49510.509523809524,12219.79017779578,1.063594141668077,0.011548931633219912,241.99349878657193,0.787748282296317,138.5235623583438,0.4878685688403413,108.png
54362.58571428571,9433.44345354385,1.051894060455197,0.016982294274131653,135.80755842121053,0.8541237967354911,134.182085913448,0.509444746931092,061.png
43752.916666666664,15184.803835456076,1.0847467037358136,0.01757732334640143,428.7689651583913,0.7035093035016741,138.64203507591486,0.48302033278292017,048.png
47624.46904761905,13706.01208911866,1.0390744756577663,0.015642111310912594,315.4791708782892,0.7490857805524553,138.2512910421101,0.48279468229152533,037.png
56772.28571428572,10766.385873496061,1.0122486497057275,0.006464535371406053,165.42458252024838,0.8666769845145089,135.33651693822307,0.49254298294106125,080.png
53846.22857142857,9988.247569941897,1.034448352138689,0.01475319398152807,150.07863330116245,0.8405698503766741,132.87495530996333,0.5041843294046162,015.png
59439.57142857143,8159.531409773271,1.0117716469805098,0.011582009137424396,90.17226969298778,0.9072160993303572,136.24786684185847,0.4895564499807571,146.png
61087.3,6030.5290685999225,1.0117479846889206,0.02189162911314544,48.01352066638468,0.9323185511997768,132.13817423929063,0.48171340347073704,139.png
